183,Mute Witness,1995,R,15 Sep 1995,95 min,"Crime, Horror, Thriller",Anthony Waller,Anthony Waller,"Marina Zudina, Fay Ripley, Evan Richards, Oleg Yankovskiy","A mute make-up artist working on a slasher movie being shot in Moscow, is locked in the studio after hours. While there, she witnesses a brutal murder, and must escape capture.","English, Russian","Russia, USA, Germany, UK",https://m.media-amazon.com/images/M/MV5BNTJkYWU2MjQtMGI4Ny00MGZjLWIzN2QtZDFmYWFkNDQ2NzJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,6.7,"5,356",tt0110604
184,Nadja,1994,R,01 Sep 1995,93 min,"Drama, Horror",Michael Almereyda,Michael Almereyda,"Elina Löwensohn, Nic Ratner, Karl Geary, Peter Fonda","This ultra-hip, post-modern vampire tale is set in contemporary New York City. Members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of ...",English,USA,https://m.media-amazon.com/images/M/MV5BYWRkYTBkZmQtNTM4OS00MTMxLThiNTEtYzJmMjE2Zjg3ODIyXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,6.0,"2,962",tt0110620
185,The Net,1995,PG-13,28 Jul 1995,114 min,"Action, Crime, Drama, Mystery, Thriller",Irwin Winkler,"John Brancato, Michael Ferris","Sandra Bullock, Jeremy Northam, Dennis Miller, Diane Baker","A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger.","English, Spanish",USA,https://m.media-amazon.com/images/M/MV5BZTg5YmM5NzktN2Q0OS00YzE1LThkOTktNTE1NTJkZmExNmIxXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,6.0,"61,577",tt0113957
186,Nine Months,1995,PG-13,12 Jul 1995,103 min,"Comedy, Romance",Chris Columbus,"Patrick Braoudé (film ""Neuf mois""), Chris Columbus (screenplay)","Hugh Grant, Julianne Moore, Tom Arnold, Joan Cusack","When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.","English, Russian",USA,https://m.media-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,5.5,"35,423",tt0113986
187,Party Girl,1995,R,09 Jun 1995,94 min,Comedy,Daisy von Scherler Mayer,"Harry Birckmayer (story), Daisy von Scherler Mayer (story), Sheila Gaffney (story), Harry Birckmayer (screenplay), Daisy von Scherler Mayer (screenplay)","The Lady Bunny, Lum Chang Pang, Parker Posey, Anthony DeSando","Party girl Mary gets bailed out of jail by her librarian godmother. She starts working at the library, slowly fills her empty brain.","English, Arabic",USA,https://m.media-amazon.com/images/M/MV5BNDkxZTY2YzctMDkxNy00NzA0LWE3MDYtNmRlMGQyZGNjZWIxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,6.6,"4,653",tt0114095
188,The Prophecy,1995,R,01 Sep 1995,98 min,"Action, Crime, Drama, Fantasy, Horror, Mystery, Thriller",Gregory Widen,Gregory Widen,"Christopher Walken, Elias Koteas, Virginia Madsen, Eric Stoltz","At the scene of a bizarre murder, L.A. homicide detective Thomas Dagget discovers a lethal heavenly prophecy now being fulfilled on earth. In his fight to stop the forces of evil, he finds an unlikely ally in an elementary school teacher.",English,USA,https://m.media-amazon.com/images/M/MV5BZjM4N2I0ZjYtMTFmNC00ZGQ0LWIzNmMtZDZjNzIwOGM1NzA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,6.5,"29,521",tt0114194
189,Reckless,1995,PG-13,17 Nov 1995,91 min,"Comedy, Drama, Fantasy",Norman René,Craig Lucas,"Mia Farrow, Tony Goldwyn, Juana Barrios, Mike Heibeck","On Christmas Eve, a regretful husband admits to his high-spirited wife that he has hired a contract killer to take her out. She immediately flees. A nice couple offers her shelter, but everyone have dark secrets in this wacky movie.",English,USA,https://m.media-amazon.com/images/M/MV5BMTk4ODEzNDktM2U1ZC00MjhiLWEyMTgtNmI2NGM0ZWE3MTE2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,5.3,423,tt0114241
190,Safe,1995,R,30 Jun 1995,119 min,Drama,Todd Haynes,Todd Haynes,"Julianne Moore, Xander Berkeley, Dean Norris, Julie Burgess",An affluent and unexceptional homemaker in the suburbs develops multiple chemical sensitivity.,"English, Spanish","UK, USA",https://m.media-amazon.com/images/M/MV5BODliOWEzMTUtZDQ5ZS00ZTBmLTgzNzEtMGVkOTlhYWNkYjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,7.2,"13,674",tt0114323
191,The Scarlet Letter,1995,R,13 Oct 1995,135 min,"Drama, Romance",Roland Joffé,"Nathaniel Hawthorne (novel), Douglas Day Stewart (screenplay)","Demi Moore, Gary Oldman, Robert Duvall, Lisa Andoh",An affair between a young woman and a pastor has disastrous consequences.,English,USA,https://m.media-amazon.com/images/M/MV5BMTkxOWQ0OWMtY2E5YS00YjkzLWFjODQtZGY4NTQ5YmE2OGIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,5.4,"14,525",tt0114345
192,The Show,1995,R,25 Aug 1995,93 min,"Documentary, Music",Brian Robbins,N/A,"Afrika Bambaataa, Kurtis Blow, Sean 'Diddy' Combs, Dr. Dre","A documentary about the culture of hip-hop. Through interviews with some of hip-hops biggest names, the film makers attempt to find out why it has become so popular.",English,USA,https://m.media-amazon.com/images/M/MV5BMTAwNDYwMTEzNzZeQTJeQWpwZ15BbWU3MDY2MTY2MjE@._V1_SX300.jpg,6.8,330,tt0114435
193,Showgirls,1995,NC-17,22 Sep 1995,128 min,Drama,Paul Verhoeven,Joe Eszterhas,"Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer","Nomi, a young drifter, arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become the top of the Vegas showgirls.",English,"France, USA",https://m.media-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@._V1_SX300.jpg,4.9,"63,226",tt0114436
194,Smoke,1995,R,09 Jun 1995,112 min,"Comedy, Drama",Wayne Wang,Paul Auster,"Giancarlo Esposito, José Zúñiga, Stephen Gevedon, Harvey Keitel","A Brooklyn smoke shop is the center of neighborhood activity, and the stories of its customers.",English,"Germany, Japan, USA",https://m.media-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,7.4,"33,405",tt0114478
195,Something to Talk About,1995,R,04 Aug 1995,106 min,"Comedy, Drama, Romance",Lasse Hallström,Callie Khouri,"Julia Roberts, Dennis Quaid, Robert Duvall, Gena Rowlands",A woman's world is rocked when she discovers her husband is cheating on her.,English,USA,https://m.media-amazon.com/images/M/MV5BZDhmOTczMjItMzg5NS00OTFiLWEzYTctMjAxMTZmMWVmMmQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,5.7,"12,848",tt0114496
196,Species,1995,R,07 Jul 1995,108 min,"Action, Horror, Sci-Fi, Thriller",Roger Donaldson,Dennis Feldman,"Ben Kingsley, Michael Madsen, Alfred Molina, Forest Whitaker",A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.,English,USA,https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@._V1_SX300.jpg,5.8,"75,173",tt0114508
197,The Stars Fell on Henrietta,1995,PG,15 Sep 1995,109 min,Drama,James Keach,Philip Railsback,"Robert Duvall, Aidan Quinn, Frances Fisher, Brian Dennehy",A story of desperate search for oil.,English,USA,https://m.media-amazon.com/images/M/MV5BMDZiNjE1MjUtOGY1OS00NzM2LTkyMWItNjdjZmY0NTE2OTFmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,6.6,710,tt0114534
198,Strange Days,1995,R,13 Oct 1995,145 min,"Action, Crime, Drama, Sci-Fi, Thriller",Kathryn Bigelow,"James Cameron (story), James Cameron (screenplay), Jay Cocks (screenplay)","Ralph Fiennes, Angela Bassett, Juliette Lewis, Tom Sizemore",A former cop turned street-hustler accidentally uncovers a conspiracy in Los Angeles in 1999.,English,USA,https://m.media-amazon.com/images/M/MV5BODFkMTBmNjktMjM1Yy00MjY5LTliMGEtM2FhYjE2YjRmN2RkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,7.2,"68,071",tt0114558
199,The Umbrellas of Cherbourg,1964,Not Rated,16 Dec 1964,91 min,"Drama, Musical, Romance",Jacques Demy,Jacques Demy (scenario and dialogue),"Catherine Deneuve, Nino Castelnuovo, Anne Vernon, Marc Michel",A young woman separated from her lover by war faces a life-altering decision.,"French, English","France, West Germany",https://m.media-amazon.com/images/M/MV5BZmMyNzg3MGYtZTllNS00MjVjLWI0NmQtMTZlNzBmZjBjZTZmXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,7.8,"24,433",tt0058450
200,The Tie That Binds,1995,R,08 Sep 1995,99 min,"Crime, Drama, Thriller",Wesley Strick,Michael Auerbach,"Daryl Hannah, Keith Carradine, Moira Kelly, Vincent Spano",John Netherwood and his wife Leann are fugitives who are both wanted for murder. They have a young daughter named Janie. John and Leann are in the process of robbing a house when the two ...,English,USA,https://m.media-amazon.com/images/M/MV5BZDE2Njg0YmEtN2Q1Yi00MzQ3LTkzODQtNjkxMGEzNzVkMjIzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,5.0,"1,081",tt0114666
201,Three Wishes,1995,PG,27 Oct 1995,115 min,"Drama, Family, Fantasy",Martha Coolidge,"Clifford Green (story), Ellen Green (story), Elizabeth Anderson (screenplay)","Patrick Swayze, Mary Elizabeth Mastrantonio, Joseph Mazzello, Seth Mumy","In an unexplained act of charity, Jeanne Holman, picks up an injured, apparent tramp and takes him home to care for him little realizing who he was, or the effect he would have on her life and those of her family.",English,USA,https://m.media-amazon.com/images/M/MV5BYTkxYTNjZDUtYWFhYi00NjQ4LWE2YjMtYmU2YjMyZjQwODkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,6.2,"2,850",tt0114663
202,Total Eclipse,1995,R,03 Nov 1995,111 min,"Biography, Drama, Romance",Agnieszka Holland,Christopher Hampton (screenplay),"Leonardo DiCaprio, David Thewlis, Romane Bohringer, Dominique Blanc","Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.",English,"UK, France, Belgium",https://m.media-amazon.com/images/M/MV5BOTdiMDEyM2ItOWYzYS00OTM1LWFlYWEtZjdhNWNhNzZmNTQyXkEyXkFqcGdeQXVyMTIzMzQ1ODg4._V1_SX300.jpg,6.6,"13,468",tt0114702
203,"To Wong Foo Thanks for Everything, Julie Newmar",1995,PG-13,08 Sep 1995,109 min,"Comedy, Drama",Beeban Kidron,Douglas Carter Beane,"Wesley Snipes, Patrick Swayze, John Leguizamo, Stockard Channing","Three drag queens travel cross-country until their car breaks down, leaving them stranded in a small town.","English, French, Italian",USA,https://m.media-amazon.com/images/M/MV5BYjZmOTU3MjYtY2NhNi00ZmMxLWE5ZDgtNGVlYjVmOWMxYzI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,6.6,"29,231",tt0114682
204,Under Siege 2: Dark Territory,1995,R,14 Jul 1995,100 min,"Action, Adventure, Thriller",Geoff Murphy,"Richard Hatem, Matt Reeves, J.F. Lawton (characters)","Steven Seagal, Eric Bogosian, Everett McGill, Katherine Heigl","Casey Ryback hops on a Colorado to LA train to start a vacation with his niece. Early into the trip, terrorists board the train and use it as a mobile HQ to hijack a top secret destructive US satellite.",English,USA,https://m.media-amazon.com/images/M/MV5BMmUxMDE0MTItMTRiMC00YzgwLTkwODItN2FkOTQ0MjNhY2QwXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_SX300.jpg,5.5,"44,438",tt0114781
205,Unstrung Heroes,1995,PG,22 Sep 1995,93 min,"Comedy, Drama",Diane Keaton,"Franz Lidz (book), Richard LaGravenese (screenplay)","Andie MacDowell, John Turturro, Michael Richards, Maury Chaykin","When a youngster needs a break from the pressures of his parents' household, he moves in with his offbeat uncles and learns some invaluable life lessons.",English,USA,https://m.media-amazon.com/images/M/MV5BNGI4YWI4YmYtZTAyMS00NGE0LThlMDUtNmQ1OTcyMGUwNTM1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,6.7,"2,978",tt0114798
206,Unzipped,1995,R,11 Aug 1995,73 min,Documentary,Douglas Keeve,N/A,"Roseanne Barr, Sandra Bernhard, Robert Best, Natane Boudreau",One of the most successful designers in high fashion plans his fall 1994 collection. Follow the behind-the-scenes look at the creative side of fashion.,"English, French",USA,https://m.media-amazon.com/images/M/MV5BNjU0NzFiNTgtNWNhMS00MWIzLWFiMDMtMDQ1ODZjZDAyN2VhL2ltYWdlXkEyXkFqcGdeQXVyMjM5NDQzNTk@._V1_SX300.jpg,6.5,"1,060",tt0114805
207,A Walk in the Clouds,1995,PG-13,11 Aug 1995,102 min,"Drama, Romance",Alfonso Arau,"Robert Mark Kamen (screenplay), Mark Miller (screenplay), Harvey Weitzman (screenplay), Piero Tellini (story and screenplay material: ""Quattro passi fra le nuvole""), Cesare Zavattini (story and screenplay material: ""Quattro passi fra le nuvole""), Vittorio de Benedetti (story and screenplay material: ""Quattro passi fra le nuvole"")","Keanu Reeves, Aitana Sánchez-Gijón, Anthony Quinn, Giancarlo Giannini",A married soldier returning from World War II poses as a pregnant woman's husband to save her from her father's anger and honor.,English,"USA, Mexico",https://m.media-amazon.com/images/M/MV5BNGQ5NzI2NWQtODVjZi00NDk1LTg1NmMtZDVlNWMwODZmNGI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,6.7,"32,154",tt0114887
208,Waterworld,1995,PG-13,28 Jul 1995,135 min,"Action, Adventure, Sci-Fi",Kevin Reynolds,"Peter Rader, David Twohy","Kevin Costner, Chaim Jeraffi, Rick Aviles, R.D. Call","In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land.",English,USA,https://m.media-amazon.com/images/M/MV5BYzE4NTRmMDYtNWYzYi00YmNkLTk4NDEtYjFmMDc4ODQ3ODY2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg,6.2,"184,434",tt0114898
209,White Man's Burden,1995,R,01 Dec 1995,89 min,"Drama, Thriller",Desmond Nakano,Desmond Nakano,"John Travolta, Harry Belafonte, Kelly Lynch, Margaret Avery","In an alternative America where African-Americans and White Americans have reversed cultural roles, a white factory worker kidnaps a black factory owner for dismissing him over perceived disdain.",English,"France, USA",https://m.media-amazon.com/images/M/MV5BYTY1ZjgzZTEtMmQwOS00NzA4LWJlOTYtNzhjNzMzMWY5NmQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,5.3,"4,632",tt0114928
210,Wild Bill,1995,R,01 Dec 1995,98 min,"Action, Biography, Western",Walter Hill,"Peter Dexter (book), Thomas Babe (play), Walter Hill (screenplay)","Jeff Bridges, Ellen Barkin, John Hurt, Diane Lane",The early career of legendary lawman Wild Bill Hickock is telescoped and culminates in his relocation in Deadwood and a reunion with Calamity Jane.,"English, Sioux, Cantonese",USA,https://m.media-amazon.com/images/M/MV5BMjI0MjI4NDkyOF5BMl5BanBnXkFtZTcwNzQ0NTg3NA@@._V1_SX300.jpg,5.9,"6,568",tt0114938
211,The Browning Version,1994,R,12 Oct 1994,97 min,Drama,Mike Figgis,"Terence Rattigan (play), Ronald Harwood","Albert Finney, Greta Scacchi, Matthew Modine, Julian Sands","On the verge of forced resignation, a strict old-fashioned teacher rethinks his life.",English,UK,https://m.media-amazon.com/images/M/MV5BMzk1ZTMxN2EtZWNjNy00NDg2LWEzYmItNTlhMmNmODNiMGZlXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg,7.2,"3,043",tt0109340
212,Bushwhacked,1995,PG-13,04 Aug 1995,90 min,"Adventure, Comedy, Crime, Family, Mystery",Greg Beeman,"John Jordan (story), Bobby Farrelly (story), John Jordan (screenplay), Bobby Farrelly (screenplay), Tommy Swerdlow (screenplay), Michael Goldberg (screenplay)","Daniel Stern, Jon Polito, Brad Sullivan, Ann Dowd","On the run from authorities, a sleazy courier poses as a Scout leader on a camping trip. But he has no idea what he's in for when he must actually take charge of a group of kids.",English,USA,https://m.media-amazon.com/images/M/MV5BM2NlODBjNWQtMDUwNC00MjAzLWFhMWYtNGFiMDliNWY5Y2M5XkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_SX300.jpg,5.6,"5,706",tt0112602
213,Burnt by the Sun,1994,R,21 Apr 1995,135 min,"Drama, History, War",Nikita Mikhalkov,"Nikita Mikhalkov (dialogue), Rustam Ibragimbekov (dialogue), Rustam Ibragimbekov (screenplay), Nikita Mikhalkov (screenplay), Nikita Mikhalkov (story)","Oleg Menshikov, Nikita Mikhalkov, Ingeborga Dapkunaite, Nadezhda Mikhalkova","In the Soviet Union in 1936, shadow of Stalin's repressions lie on a famous revolution hero. The accusations of being him a foreign spy are nonsense, and all known that, but a slow process of his life's downfall is already running.","Russian, French","Russia, France",https://m.media-amazon.com/images/M/MV5BOTdkZjI5ZTktZjk3ZS00NTAxLWFiYzMtMzM2ZWFiNTkwMmU5XkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_SX300.jpg,7.9,"14,554",tt0111579
214,Before the Rain,1994,Not Rated,24 Feb 1995,113 min,"Drama, War",Milcho Manchevski,Milcho Manchevski,"Grégoire Colin, Josif Josifovski, Boris Delcevski, Dejan Velkov",Three interconnected stories of love under the threat of civil war in Macedonia and London.,"Macedonian, English, Albanian, French","Republic of North Macedonia, France, UK",https://m.media-amazon.com/images/M/MV5BMTE4MWZmNmYtYmM4MS00YzcyLTllZGItNzhlNTk2ZWJlZDYyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,8.0,"13,970",tt0110882
215,Before Sunrise,1995,R,27 Jan 1995,101 min,"Drama, Romance",Richard Linklater,"Richard Linklater, Kim Krizan","Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl","A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.","English, German, French","USA, Austria, Switzerland",https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,8.1,"278,795",tt0112471
216,Billy Madison,1995,PG-13,10 Feb 1995,89 min,Comedy,Tamra Davis,"Tim Herlihy, Adam Sandler","Adam Sandler, Darren McGavin, Bridgette Wilson-Sampras, Bradley Whitford","In order to inherit his fed up father's hotel empire, an immature and lazy man must repeat grades 1-12 all over again.","English, French, Spanish",USA,https://m.media-amazon.com/images/M/MV5BMzcyMjZmNjctNGNhMS00ZmQxLWFkNzQtYTIxYjVkYmU1NmNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,6.4,"133,119",tt0112508
217,The Babysitter,1995,R,17 Oct 1995,90 min,"Drama, Thriller",Guy Ferland,"Robert Coover (story), Guy Ferland","Alicia Silverstone, Jeremy London, J.T. Walsh, Lee Garlington",A teenage babysitter is the focus of two boys and a man's separate obsessions.,English,USA,https://m.media-amazon.com/images/M/MV5BMTY4NjgxOTI5M15BMl5BanBnXkFtZTcwNDYyNDk5MQ@@._V1_SX300.jpg,4.3,"4,735",tt0112438
218,Boys on the Side,1995,R,03 Feb 1995,115 min,"Comedy, Drama",Herbert Ross,Don Roos,"Whoopi Goldberg, Mary-Louise Parker, Drew Barrymore, Matthew McConaughey","Robin shares a ride in her car with Jane from New York to Los Angeles. They stop at Jane's friend Holly's place in Pittsburgh and take her with them west, making a long stop in Tucson. The three very different women become close friends.",English,"USA, France",https://m.media-amazon.com/images/M/MV5BMDlhZGNiNmItODQ4NS00OTk3LWI2MDctMDZmODFjN2NlODExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,6.5,"12,026",tt0112571
219,The Cure,1995,PG-13,21 Apr 1995,97 min,Drama,Peter Horton,Robert Kuhn,"Brad Renfro, Aeryk Egan, Delphine French, Mona Powell","Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer.",English,USA,https://m.media-amazon.com/images/M/MV5BYjIyOGNkNTgtYmM4Mi00NDU4LTgzZTQtYWJlZjUxZjA2NmI4XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,7.7,"9,284",tt0112757
220,Castle Freak,1995,R,14 Nov 1995,90 min,"Drama, Horror, Mystery, Thriller",Stuart Gordon,"Stuart Gordon (story), H.P. Lovecraft (story ""The Outsider""), Dennis Paoli (screenplay), Dennis Paoli (story)","Jeffrey Combs, Barbara Crampton, Jonathan Fuller, Jessica Dollarhide",A man struggles to save his family from the strange and deadly occurrences in the castle they've inherited.,"English, Italian, Swedish",USA,https://m.media-amazon.com/images/M/MV5BMTJlOGEzNTctMTk2My00YWQwLWI2MzMtMjMxNTBmZDY4MWE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,6.0,"7,584",tt0112643
222,Circle of Friends,1995,PG-13,07 Apr 1995,103 min,"Drama, Romance",Pat O'Connor,"Andrew Davies (screenplay), Maeve Binchy (novel)","Chris O'Donnell, Minnie Driver, Geraldine O'Rawe, Saffron Burrows","3 women, who've been friends since childhood, meet at university in Dublin in 1957. Student and boyfriend life begins.",English,"Ireland, USA, UK",https://m.media-amazon.com/images/M/MV5BZWEzZGJhNmYtOTkyYi00OTJhLWE3NTItOGFiNDEwYTc4Y2U3XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SX300.jpg,6.6,"8,090",tt0112679
